type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V2,14,I1351,1500,1000,1230,0
V2,14,I1366,3000,1000,1230,0
V2,14,I1368,0,1000,1845,0
V2,14,I0174,9000,1000,0,1
V2,15,I1310,0,0,0,0
V2,15,I1313,1200,0,0,0
V2,15,I1317,2400,0,0,0
V2,15,I1343,3600,0,0,0
V2,15,I1354,4800,0,0,0
V2,15,I1355,6000,0,0,0
V2,15,I1357,7200,0,0,0
V2,15,I1359,8400,0,0,0
V2,15,I1374,9600,0,0,0
V2,15,I1379,10800,0,0,0
V2,15,I1383,12300,0,0,0
V2,15,I1386,0,1000,0,0
V2,15,I1389,0,0,615,0
V2,15,I1398,1200,0,615,0
V2,15,I1399,1500,1000,0,0
V2,15,I1403,3000,1000,0,0
V2,15,I1408,2400,0,615,0
V2,15,I1410,4500,1000,0,0
V2,15,I1425,3600,0,615,0
V2,15,I1426,4800,0,615,0
V2,15,I1430,6000,1000,0,0
V2,15,I1432,6000,0,615,0
V2,15,I1437,7200,0,615,0
V2,15,I1446,7500,1000,0,0
